task_id,source_id,source_tier,evidence,prediction_head,source_family,oof_auc,auc,auprc,mcc,accuracy,balanced_accuracy,sensitivity,specificity,threshold
gue_prom_core_all,P11,Primitive feature head,Basic motif/position descriptors,Scaled logistic L2 (C=1),Motif and position,0.8728839691166211,0.871177553798786,0.8688650651534957,0.5842819379760181,0.791722972972973,0.7917913023469857,0.7665094339622641,0.8170731707317073,0.5304625630378723
gue_prom_core_all,P08,Primitive feature head,Basic motif/position descriptors,ExtraTrees (300),Motif and position,0.8793836028874311,0.8836658891774227,0.883337183913335,0.599694055394161,0.799831081081081,0.799841945521881,0.795822102425876,0.8038617886178862,0.4866666793823242
gue_prom_core_all,P12,Primitive feature head,CKSNAP (gap 0--5),Scaled logistic L2 (C=1),Physicochemical,0.8574889479451719,0.8573214217233143,0.8582300487375389,0.5534570660903183,0.7765202702702703,0.7765684007918245,0.7587601078167115,0.7943766937669376,0.515226237475872
gue_prom_core_all,P16,Primitive feature head,CKSNAP (gap 0--5),ExtraTrees (300),Physicochemical,0.8723199568569133,0.8763304744738822,0.8742873396733384,0.5902459090670915,0.7951013513513514,0.7950802233763578,0.8028975741239892,0.7872628726287263,0.4633333384990692
gue_prom_core_all,P22,Primitive feature head,Z-curve descriptors,Scaled logistic L2 (C=1),Physicochemical,0.7399221582231299,0.7446785015778056,0.7743144519534229,0.4141898376638478,0.695777027027027,0.6962108013937283,0.5357142857142857,0.8567073170731707,0.5988390743732452
gue_prom_core_all,P15,Primitive feature head,Z-curve descriptors,ExtraTrees (300),Physicochemical,0.8062554586639042,0.8142102594796163,0.8283548542819184,0.479639120109078,0.7351351351351352,0.7353952548959453,0.6391509433962265,0.8316395663956639,0.496666669845581
gue_prom_core_all,P26,Primitive feature head,EIIP autocorrelation,Scaled logistic L2 (C=1),Physicochemical,0.654607003116112,0.6518956835879006,0.683409958936971,0.2648428273819844,0.6121621621621621,0.6128697068641845,0.3510781671159029,0.8746612466124661,0.5973658561706543
gue_prom_core_all,P25,Primitive feature head,EIIP autocorrelation,ExtraTrees (300),Physicochemical,0.7003271527172199,0.6997753590238058,0.7284175570622362,0.3215553144869557,0.6405405405405405,0.6411880291309652,0.4016172506738544,0.8807588075880759,0.5533333420753479
gue_prom_core_all,P14,Primitive feature head,Dinucleotide autocorrelation,Scaled logistic L2 (C=1),Physicochemical,0.8490817705351388,0.8525405248577418,0.8572870248981446,0.5575504391664236,0.7783783783783784,0.7784461537337746,0.7533692722371967,0.8035230352303523,0.5236522555351257
gue_prom_core_all,P13,Primitive feature head,Dinucleotide autocorrelation,ExtraTrees (300),Physicochemical,0.8761515136679293,0.882910599237394,0.8822511711934425,0.6110415422602445,0.8052364864864865,0.8052912183434502,0.7850404312668463,0.8255420054200542,0.5
gue_prom_core_all,P28,Primitive feature head,Promoter motif/position descriptors,Scaled logistic L2 (C=1),Motif and position,0.7876940925217795,0.7891733253164741,0.7996261278863082,0.4689343655985858,0.7304054054054054,0.7306499682247496,0.6401617250673854,0.8211382113821138,0.5814841762185097
gue_prom_core_all,P27,Primitive feature head,Promoter motif/position descriptors,ExtraTrees (300),Motif and position,0.8316325139309289,0.8392062761597967,0.84467576913301,0.5066797067318872,0.7508445945945946,0.7510285867683475,0.6829514824797843,0.8191056910569106,0.5433333516120911
gue_prom_core_all,P09,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=1),DNABERT-2,0.8649452224741917,0.8689300026844607,0.8689482262579737,0.5671269713448267,0.7831081081081082,0.7831804834220849,0.7564016172506739,0.8099593495934959,0.522726833820343
gue_prom_core_all,P07,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=0.3),DNABERT-2,0.8651042891417717,0.8689975707455861,0.8690232936324117,0.5664503768740038,0.7827702702702702,0.7828426431164581,0.7560646900269542,0.809620596205962,0.5221301913261414
gue_prom_core_all,P03,Primitive feature head,DNABERT-1 mean embedding,Linear head,DNABERT-1,0.8832342025734607,0.8855687518718178,0.8866900805584754,0.6018013488050558,0.8003378378378379,0.8004167305824001,0.7712264150943396,0.8296070460704607,0.5291914939880371
gue_prom_core_all,P21,Primitive feature head,DNABERT-1 CLS embedding,Linear head,DNABERT-1,0.8460223686594062,0.8512168984981631,0.8496718435116051,0.5445361678196226,0.7717905405405405,0.7718660289702628,0.7439353099730458,0.7997967479674797,0.5120157673954964
gue_prom_core_all,P17,Primitive feature head,Nucleotide Transformer mean embedding,Linear head,Nucleotide Transformer,0.8261763578376697,0.8292546535219396,0.8325610739599378,0.5017062645379095,0.7501689189189189,0.7502634241301982,0.7152964959568733,0.785230352303523,0.5083273127675056
gue_prom_core_all,P10,Primitive feature head,Nucleotide Transformer CLS embedding,Linear head,Nucleotide Transformer,0.8357607478127506,0.8393327380039299,0.8438265151976498,0.5186477922800281,0.7587837837837837,0.7588660253179351,0.7284366576819407,0.7892953929539296,0.5163410007953644
gue_prom_core_all,P04,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Logistic (C=1),DNA shape,0.8412089590987653,0.8495634212996444,0.8521767681069998,0.5528212404044639,0.7763513513513514,0.7763752839684731,0.7675202156334232,0.785230352303523,0.4907195493578911
gue_prom_core_all,P01,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Histogram gradient boosting,DNA shape,0.8640230075698829,0.8690638833190892,0.8744535725539063,0.5730259396931157,0.7856418918918919,0.7857430477943593,0.7483153638814016,0.823170731707317,0.5137210190296173
gue_prom_core_all,P20,Primitive feature head,DNAshapeR EP,Logistic (C=1),DNA shape,0.7849459467023856,0.7981095438060176,0.804266477178548,0.4572275535544107,0.7256756756756757,0.7258855068335051,0.6482479784366577,0.8035230352303523,0.5519867241382599
gue_prom_core_all,P02,Primitive feature head,DNAshapeR five-track profile,Logistic (C=0.3),DNA shape,0.8629408127855602,0.8705724658324749,0.8716184738799289,0.578462858006865,0.7891891891891892,0.7892086501727551,0.7820080862533693,0.7964092140921409,0.4952739737927913
gue_prom_core_all,D05,Derived evidence channel,Feature-complementarity view-token channel,View-token expert,Deep feature interaction,0.8598965902479792,0.888063748182967,0.8824275282659249,0.580108818388692,0.7802364864864865,0.7798838011965026,0.910377358490566,0.649390243902439,0.2175563424825674
gue_prom_core_all,D02,Derived evidence channel,Integrated score-residual evidence channel,Integrated residual predictor,Score-residual evidence,0.9001990817198011,0.9006504681370939,0.9007572784406144,0.6402105196975459,0.8201013513513513,0.8201059722861379,0.8183962264150944,0.8218157181571816,0.4834519997239113
gue_prom_core_all,D14,Derived evidence channel,DNABERT-1 pooling interaction C,Pooling-interaction neural head,DNABERT-1,0.8347264276265476,0.874695087710648,0.8710192378840066,0.5895661244652803,0.7940878378378379,0.7939909166611883,0.8298517520215634,0.758130081300813,0.3992019891738894
gue_prom_core_all,D18,Derived evidence channel,Nucleotide Transformer pooling interaction A,Pooling-interaction neural head,Nucleotide Transformer,0.7868481090118593,0.8257871108444912,0.8171945697337906,0.4690950723863331,0.7190878378378378,0.7195646973316094,0.5431266846361186,0.8960027100271003,0.7558836266398437
gue_prom_core_all,D17,Derived evidence channel,DNABERT-2 pooling interaction C,Pooling-interaction neural head,DNABERT-2,0.8055258160222502,0.8561747049832358,0.852280357462337,0.5446778447204823,0.7706081081081081,0.7704512085552122,0.8285040431266847,0.7123983739837398,0.3838133960962296
gue_prom_core_all,D09,Derived evidence channel,Cross-foundation attention interaction A,Cross-attention interaction head,Cross-foundation interaction,0.8055380950653579,0.865887727905244,0.849320801744894,0.5586128358312513,0.7714527027027027,0.7711300849531406,0.8904986522911051,0.6517615176151762,0.2492575235664853
gue_prom_core_all,D13,Derived evidence channel,DNABERT-1 pooling interaction B,Pooling-interaction neural head,DNABERT-1,0.8354490978630857,0.8711726459835352,0.8675150536033767,0.5795723365568463,0.7893581081081081,0.7892803271024624,0.8180592991913747,0.7605013550135501,0.4064650423824791
gue_prom_core_all,D19,Derived evidence channel,Nucleotide Transformer pooling interaction B,Pooling-interaction neural head,Nucleotide Transformer,0.7893128616190879,0.8267379715154968,0.825612498871534,0.4977262470903006,0.7461148648648649,0.7463097794724578,0.6741913746630728,0.8184281842818428,0.612883947789669
gue_prom_core_all,D15,Derived evidence channel,DNABERT-2 pooling interaction A,Pooling-interaction neural head,DNABERT-2,0.8168544072181664,0.8548964473809159,0.8485535950490513,0.5668821887868736,0.7831081081081082,0.7830380426445773,0.8089622641509434,0.7571138211382114,0.4400877468287976
gue_prom_core_all,D10,Derived evidence channel,Cross-foundation attention interaction B,Cross-attention interaction head,Cross-foundation interaction,0.8082441668767195,0.8643996326671488,0.838581767368681,0.5886208740762338,0.7942567567567568,0.794278994002878,0.7860512129380054,0.8025067750677507,0.4976456016302109
gue_prom_core_all,D12,Derived evidence channel,DNABERT-1 pooling interaction A,Pooling-interaction neural head,DNABERT-1,0.834432380973963,0.8723766586132843,0.8683047531979429,0.5915034701673727,0.7951013513513514,0.7951870539594884,0.7634770889487871,0.8268970189701897,0.5486149117350578
gue_prom_core_all,D20,Derived evidence channel,Nucleotide Transformer pooling interaction C,Pooling-interaction neural head,Nucleotide Transformer,0.7862713427822071,0.8265087308891956,0.8218349182652437,0.4962391392432844,0.7429054054054054,0.7431756258263391,0.6431940700808625,0.8431571815718157,0.6963544487953186
gue_prom_core_all,D16,Derived evidence channel,DNABERT-2 pooling interaction B,Pooling-interaction neural head,DNABERT-2,0.8109703779817267,0.8480105543137642,0.8396121284503784,0.553303661051904,0.7763513513513514,0.7764099810809428,0.7547169811320755,0.7981029810298103,0.5135270506143572
gue_prom_core_all,D11,Derived evidence channel,Cross-foundation attention interaction C,Cross-attention interaction head,Cross-foundation interaction,0.8039554676184595,0.8606796799100068,0.8396866223590193,0.5862577113773431,0.7913851351351351,0.7915283347577411,0.738544474393531,0.8445121951219512,0.5809958428144455
gue_prom_core_all,D01,Derived evidence channel,Cross-fitted dual meta-evidence channel,Composite predictor,Meta-evidence,0.911818840412435,0.9121454845360448,0.912863821443394,0.6593606276925333,0.8293918918918919,0.8294454305729042,0.8096361185983828,0.8492547425474255,0.5382888615131378
gue_prom_core_all,D08,Derived evidence channel,Local DNABERT-2 cross-feature branch,Composite predictor,Pre-classifier local fusion,0.8539620933410775,0.8812602036903119,0.8811334625297278,0.6085158900029166,0.8027027027027027,0.8028354845543064,0.7537061994609164,0.8519647696476965,0.6459479704499245
gue_prom_core_all,D06,Derived evidence channel,Local DNABERT-2 and DNABERT-1 interaction branch,Composite predictor,Pre-classifier local fusion,0.8615187803687174,0.8886428703825447,0.8853418031925797,0.6028278998471229,0.7991554054054054,0.798986387774929,0.8615229110512129,0.736449864498645,0.3211663067340863
gue_prom_core_all,D03,Derived evidence channel,Local three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.8701278946966852,0.8976294795798362,0.8926013797409306,0.6455057834397657,0.8219594594594595,0.8218613722525365,0.8581536388140162,0.7855691056910569,0.4327531456947341
gue_prom_core_all,D07,Derived evidence channel,Local DNABERT-2 and Nucleotide Transformer interaction branch,Composite predictor,Pre-classifier local fusion,0.8546941479627935,0.8842759420266036,0.8810051332742017,0.6104521172313015,0.8043918918918919,0.8042881978685016,0.842654986522911,0.7659214092140921,0.3817586526274681
gue_prom_core_all,D04,Derived evidence channel,Mean-pooled three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.8712015718020745,0.8947679379506059,0.8872021301149328,0.6096178752820992,0.7984797297297297,0.7982020504167306,0.9009433962264152,0.6954607046070461,0.2276711761951447
gue_prom_core_all,E05,Standalone sequence expert,"RC multiscale motif grammar, initialization 1",Neural expert,RC motif grammar,0.9082364538957798,0.9175747266232772,0.9184992201764868,0.6778719114664574,0.8386824324324325,0.8387319301090586,0.8204177897574124,0.8570460704607046,0.63525390625
gue_prom_core_all,E04,Standalone sequence expert,"RC multiscale motif grammar, initialization 2",Neural expert,RC motif grammar,0.9113490637839144,0.91907714583379,0.9199132289010492,0.6804026425572123,0.8402027027027027,0.8402006223566278,0.8409703504043127,0.8394308943089431,0.52734375
gue_prom_core_all,E03,Standalone sequence expert,"RC multiscale motif grammar, initialization 3",Neural expert,RC motif grammar,0.9108314174897488,0.9168622944652628,0.9182899627307574,0.6762266889915747,0.8380067567567567,0.838037987859663,0.8264824797843666,0.8495934959349594,0.53662109375
gue_prom_core_all,E02,Standalone sequence expert,RC motif and biophysical grammar,Neural expert,RC biophysical grammar,0.9082285161349276,0.9184669217817516,0.9192223408990076,0.6759342862506399,0.8375,0.8375682072184603,0.8123315363881402,0.8628048780487805,0.609130859375
gue_prom_core_all,E01,Standalone sequence expert,Position-aware RC biophysical grammar,Neural expert,Position-aware biophysical grammar,0.8987772888802942,0.9207996748515328,0.9221569875985544,0.6813423915409275,0.8398648648648649,0.839955003323618,0.8066037735849056,0.8733062330623306,0.38818359375
ipromoter_hs_notata,P23,Primitive feature head,1--3-mer composition,Logistic L2 (C=1),Composition and FCGR,0.6355027994724332,0.6337927024478838,0.6224994011684069,0.1929736841321301,0.5964754309235915,0.5964707572061647,0.6055541270249422,0.5873873873873874,0.4998669955134391
ipromoter_hs_notata,P24,Primitive feature head,1--3-mer composition,Logistic L2 (C=0.3),Composition and FCGR,0.6209098260869141,0.619225297368779,0.6085539972945847,0.1632833847410648,0.5812966297916131,0.5813194857422166,0.5368989457444073,0.6257400257400257,0.5069276875257492
ipromoter_hs_notata,P18,Primitive feature head,4--6-mer composition,Logistic L2 (C=1),Composition and FCGR,0.6882775483471397,0.6982206355052846,0.6891686811275404,0.291144998362538,0.6453563159248777,0.6453699226905707,0.6189251735664695,0.6718146718146718,0.5019427251815796
ipromoter_hs_notata,P19,Primitive feature head,4--6-mer composition,Logistic L2 (C=0.3),Composition and FCGR,0.6711078096280716,0.6806630124963887,0.6695228851753081,0.2686031575407274,0.6342937998456393,0.634296151935648,0.629724865003857,0.6388674388674389,0.4999127888679504
ipromoter_hs_notata,P06,Primitive feature head,Order-4 FCGR,Scaled logistic L2 (C=1),Composition and FCGR,0.7567410278512199,0.765267611217727,0.7602808222708137,0.3972855938279442,0.6986107537947003,0.6986058423703063,0.7081511956801234,0.6890604890604891,0.4990054070949554
ipromoter_hs_notata,P05,Primitive feature head,Order-4 FCGR,ExtraTrees (300),Composition and FCGR,0.7011116932327519,0.7005244637797994,0.6641619542814531,0.3175471187632982,0.6587342423462825,0.658728129003264,0.6706094111596812,0.6468468468468469,0.5
ipromoter_hs_notata,P11,Primitive feature head,Basic motif/position descriptors,Scaled logistic L2 (C=1),Motif and position,0.7343156925401227,0.7317933332075786,0.7283684832928212,0.3339438855950146,0.6669668124517623,0.6669685113243868,0.6636667523785035,0.6702702702702703,0.4926424923539161
ipromoter_hs_notata,P08,Primitive feature head,Basic motif/position descriptors,ExtraTrees (300),Motif and position,0.7567748336510908,0.7569020035720987,0.7458719434107022,0.3749872702355922,0.6874196038075637,0.6874265368479819,0.673952172795063,0.7009009009009008,0.5
ipromoter_hs_notata,P12,Primitive feature head,CKSNAP (gap 0--5),Scaled logistic L2 (C=1),Physicochemical,0.7210346642205625,0.7196621298961232,0.7087854696646982,0.3284818469215046,0.6637509647543093,0.6637704670103745,0.6258678323476472,0.7016731016731017,0.5130642557144165
ipromoter_hs_notata,P16,Primitive feature head,CKSNAP (gap 0--5),ExtraTrees (300),Physicochemical,0.6742228004543149,0.6682132192803317,0.6423869689027042,0.2421071614137384,0.6210445073321328,0.621047186848164,0.6158395474415017,0.6262548262548262,0.503333330154419
ipromoter_hs_notata,P22,Primitive feature head,Z-curve descriptors,Scaled logistic L2 (C=1),Physicochemical,0.7181680524047718,0.715425979555576,0.7137441813628026,0.3111333410917272,0.6553897607409314,0.6554016493075376,0.6322962201079969,0.6785070785070785,0.5050908124446869
ipromoter_hs_notata,P15,Primitive feature head,Z-curve descriptors,ExtraTrees (300),Physicochemical,0.7465734726643134,0.7499691404294131,0.7387295329852783,0.3652693512114737,0.6820169796758425,0.6820378105027115,0.6415530984829005,0.7225225225225225,0.5099999904632568
ipromoter_hs_notata,P26,Primitive feature head,EIIP autocorrelation,Scaled logistic L2 (C=1),Physicochemical,0.6147588727604709,0.6206445397754217,0.6040720996881443,0.1802710814801614,0.5888860303576022,0.5888426353841627,0.6731807662638211,0.5045045045045045,0.4818654894828796
ipromoter_hs_notata,P25,Primitive feature head,EIIP autocorrelation,ExtraTrees (300),Physicochemical,0.5940933969911213,0.5967345775779821,0.5693485459117171,0.1442508604095556,0.5629019809621816,0.5627753161823617,0.8089483157624068,0.3166023166023166,0.4666666686534881
ipromoter_hs_notata,P14,Primitive feature head,Dinucleotide autocorrelation,Scaled logistic L2 (C=1),Physicochemical,0.7223348090126551,0.7317205608797277,0.7240203834027461,0.33940405664296,0.6696681245176228,0.6696729348825003,0.6603239907431216,0.679021879021879,0.5057829815149307
ipromoter_hs_notata,P13,Primitive feature head,Dinucleotide autocorrelation,ExtraTrees (300),Physicochemical,0.6840111559799441,0.6808097154201552,0.6491418388346125,0.2690200446227725,0.6342937998456393,0.6343079331765369,0.606839804577012,0.6617760617760617,0.5099999904632568
ipromoter_hs_notata,P28,Primitive feature head,Promoter motif/position descriptors,Scaled logistic L2 (C=1),Motif and position,0.7320729589868961,0.7307369265456178,0.7314745643249595,0.3355820103931335,0.6660663750964755,0.6661028217726598,0.5952687066083826,0.736936936936937,0.5313083797693252
ipromoter_hs_notata,P27,Primitive feature head,Promoter motif/position descriptors,ExtraTrees (300),Motif and position,0.7378663191648747,0.7412731616382942,0.7360375657228124,0.3527815531122182,0.6735271417545665,0.673572988923979,0.5844690151709951,0.7626769626769627,0.5299999713897705
ipromoter_hs_notata,P09,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=1),DNABERT-2,0.8110981960289827,0.8228781770052018,0.8180616553042566,0.4834760043536126,0.7417031129405711,0.741707280509029,0.7336076112111083,0.7498069498069498,0.5059915876388551
ipromoter_hs_notata,P07,Primitive feature head,DNABERT-2 embedding,Scaled logistic L2 (C=0.3),DNABERT-2,0.8113106607590004,0.8229628298540616,0.8181615372190737,0.4837354388948354,0.7418317468484693,0.7418359806377292,0.7336076112111083,0.75006435006435,0.5062251925468445
ipromoter_hs_notata,P03,Primitive feature head,DNABERT-1 mean embedding,Linear head,DNABERT-1,0.7619886864521177,0.7686493237534635,0.7577292335267506,0.3992869770569764,0.6996398250578852,0.6996379584962769,0.7032656209822576,0.696010296010296,0.5025205838680268
ipromoter_hs_notata,P21,Primitive feature head,DNABERT-1 CLS embedding,Linear head,DNABERT-1,0.6888512344618591,0.6884828773231961,0.6840567180038089,0.2631637498007804,0.63082068433239,0.6308478555328645,0.5780406274106454,0.6836550836550837,0.5212855273485184
ipromoter_hs_notata,P17,Primitive feature head,Nucleotide Transformer mean embedding,Linear head,Nucleotide Transformer,0.7432070519748109,0.7464471119909537,0.7397416766181029,0.3645190108408688,0.6820169796758425,0.6820033933944964,0.7084083311905374,0.6555984555984556,0.4858358430862426
ipromoter_hs_notata,P10,Primitive feature head,Nucleotide Transformer CLS embedding,Linear head,Nucleotide Transformer,0.7901019115161048,0.8031810012267713,0.8011637069882218,0.4616494916762344,0.7307692307692307,0.7307746529911611,0.7202365646695809,0.7413127413127413,0.5005625486373901
ipromoter_hs_notata,P04,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Logistic (C=1),DNA shape,0.7442646544843107,0.7460497929513101,0.7386293002272812,0.3648517255510937,0.6822742474916388,0.6822634411217594,0.7032656209822576,0.6612612612612613,0.4782047271728515
ipromoter_hs_notata,P01,Primitive feature head,DNAshapeR MGW/HelT/ProT/Roll,Histogram gradient boosting,DNA shape,0.7516431074568386,0.7590033665888641,0.7525666646306135,0.3804988219085666,0.6902495497813224,0.690249335402331,0.6906659809719722,0.6898326898326899,0.4871455150842667
ipromoter_hs_notata,P20,Primitive feature head,DNAshapeR EP,Logistic (C=1),DNA shape,0.708936840958571,0.7040420577062387,0.6972633912825495,0.2905602681492613,0.6450990481090816,0.6450857829875573,0.6708665466700952,0.6193050193050194,0.4759898459911346
ipromoter_hs_notata,P02,Primitive feature head,DNAshapeR five-track profile,Logistic (C=0.3),DNA shape,0.7634989885025885,0.7630955276622544,0.7567897094794318,0.3946637047467473,0.697324414715719,0.6973263863724136,0.6934944715865261,0.7011583011583011,0.4992029574513435
ipromoter_hs_notata,D05,Derived evidence channel,Feature-complementarity view-token channel,View-token expert,Deep feature interaction,0.8084769185570894,0.8526120764999655,0.8501165942551592,0.4906843376011156,0.7284538204270645,0.7283598295426529,0.91103111339676,0.5456885456885456,0.1500554867088795
ipromoter_hs_notata,D02,Derived evidence channel,Integrated score-residual evidence channel,Integrated residual predictor,Score-residual evidence,0.8556607585054786,0.8679673686102074,0.8685147533245466,0.5729836491861006,0.7864677128891175,0.7864642146462666,0.7932630496271535,0.7796653796653796,0.4764764690399169
ipromoter_hs_notata,D14,Derived evidence channel,DNABERT-1 pooling interaction C,Pooling-interaction neural head,DNABERT-1,0.727291304490881,0.7824268231056608,0.7728843828852346,0.4214298569817875,0.7078723951633651,0.7078300244924056,0.7901774235021857,0.6254826254826255,0.4184743237495422
ipromoter_hs_notata,D18,Derived evidence channel,Nucleotide Transformer pooling interaction A,Pooling-interaction neural head,Nucleotide Transformer,0.7473976875117234,0.7964760190525167,0.7948662885767136,0.4270462189180642,0.704656547465912,0.7047296718163265,0.5626124967858062,0.8468468468468469,0.7109410929679871
ipromoter_hs_notata,D17,Derived evidence channel,DNABERT-2 pooling interaction C,Pooling-interaction neural head,DNABERT-2,0.7372005702931622,0.7898775313534891,0.7739120810586708,0.3801950509021692,0.6659377411885773,0.6658119641148698,0.9102597068655182,0.4213642213642213,0.1808153161406517
ipromoter_hs_notata,D09,Derived evidence channel,Cross-foundation attention interaction A,Cross-attention interaction head,Cross-foundation interaction,0.7670398913717412,0.8286591260106302,0.8149415923229149,0.4721811782767238,0.7229225623874453,0.7228376376229295,0.8878889174595012,0.5577863577863578,0.2462824854254726
ipromoter_hs_notata,D13,Derived evidence channel,DNABERT-1 pooling interaction B,Pooling-interaction neural head,DNABERT-1,0.7315542284333245,0.7837656486152242,0.7761196823036244,0.4252652406496331,0.7126318497555956,0.7126308470612919,0.7145795834404731,0.7106821106821107,0.4767735290527343
ipromoter_hs_notata,D19,Derived evidence channel,Nucleotide Transformer pooling interaction B,Pooling-interaction neural head,Nucleotide Transformer,0.7507504407105865,0.7945084194505639,0.7967961644838364,0.4383030824051458,0.7176485721636223,0.7176182500687515,0.7765492414502443,0.6586872586872586,0.4007754671573641
ipromoter_hs_notata,D15,Derived evidence channel,DNABERT-2 pooling interaction A,Pooling-interaction neural head,DNABERT-2,0.741029414279235,0.7917440968868072,0.7860902563753361,0.4328783513684661,0.7131463853871881,0.7131014348293855,0.8004628439187452,0.6257400257400257,0.3801650726795196
ipromoter_hs_notata,D10,Derived evidence channel,Cross-foundation attention interaction B,Cross-attention interaction head,Cross-foundation interaction,0.7679523809284214,0.8297792043227887,0.8135415126482588,0.4948819392723315,0.7418317468484693,0.741886017818134,0.6364103882746207,0.8473616473616473,0.6951486825942994
ipromoter_hs_notata,D12,Derived evidence channel,DNABERT-1 pooling interaction A,Pooling-interaction neural head,DNABERT-1,0.7275543222333871,0.7838996105902766,0.7794418680820165,0.428241823742821,0.7140468227424749,0.7140397974288435,0.7276934944715865,0.7003861003861004,0.4760180866718291
ipromoter_hs_notata,D20,Derived evidence channel,Nucleotide Transformer pooling interaction C,Pooling-interaction neural head,Nucleotide Transformer,0.7505266427686564,0.7920959456315589,0.7944417031162362,0.4417052118080692,0.7207357859531772,0.720727173928511,0.737464643867318,0.703989703989704,0.4728393471240996
ipromoter_hs_notata,D16,Derived evidence channel,DNABERT-2 pooling interaction B,Pooling-interaction neural head,DNABERT-2,0.7386248226226549,0.7904534884221179,0.7782753213394603,0.4370864233170482,0.7164908669925393,0.7164554482116838,0.7852918488043199,0.6476190476190476,0.4240302154421813
ipromoter_hs_notata,D11,Derived evidence channel,Cross-foundation attention interaction C,Cross-attention interaction head,Cross-foundation interaction,0.7694462378615341,0.8277622955946432,0.819279169187366,0.4984847575293226,0.7454334962696166,0.745478104927835,0.6587811776806377,0.8321750321750322,0.6376827210187911
ipromoter_hs_notata,D01,Derived evidence channel,Cross-fitted dual meta-evidence channel,Composite predictor,Meta-evidence,0.8811508790914309,0.8989294624676472,0.9017086309573524,0.6351957597994401,0.8175971186004631,0.8175964084423843,0.8189766006685524,0.8162162162162162,0.4963470995426178
ipromoter_hs_notata,D08,Derived evidence channel,Local DNABERT-2 cross-feature branch,Composite predictor,Pre-classifier local fusion,0.8020673706576363,0.8480673966402945,0.8496753286036463,0.5012682647257559,0.7375868278878313,0.737668565233492,0.5788120339418874,0.8965250965250965,0.8134099185466767
ipromoter_hs_notata,D06,Derived evidence channel,Local DNABERT-2 and DNABERT-1 interaction branch,Composite predictor,Pre-classifier local fusion,0.8344551013570631,0.8792128939724723,0.881397430177937,0.5961355157815003,0.797530228968356,0.797545530690298,0.7678066340961687,0.8272844272844273,0.4211439728736878
ipromoter_hs_notata,D03,Derived evidence channel,Local three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.8470448480847693,0.8885816941358212,0.8895720636697254,0.62311269162453,0.8115513249292513,0.8115526649597105,0.8089483157624068,0.8141570141570141,0.4378409236669539
ipromoter_hs_notata,D07,Derived evidence channel,Local DNABERT-2 and Nucleotide Transformer interaction branch,Composite predictor,Pre-classifier local fusion,0.8220992031671495,0.8671308012269701,0.865954443556508,0.5571769248848104,0.770131206586056,0.7701939569514782,0.6482386217536642,0.8921492921492922,0.7130576854944229
ipromoter_hs_notata,D04,Derived evidence channel,Mean-pooled three-foundation interaction branch,Composite predictor,Pre-classifier local fusion,0.8482018399345814,0.888132153753136,0.8893218576248632,0.603751272625023,0.7958579881656804,0.7959089641013015,0.6968372332219079,0.894980694980695,0.620587677955629
ipromoter_hs_notata,E05,Standalone sequence expert,"RC multiscale motif grammar, initialization 1",Neural expert,RC motif grammar,0.8309345151673801,0.8607281270176615,0.8584999829122891,0.5622929118765244,0.7810650887573964,0.7810711199757228,0.7693494471586526,0.7927927927927928,0.489990234375
ipromoter_hs_notata,E04,Standalone sequence expert,"RC multiscale motif grammar, initialization 2",Neural expert,RC motif grammar,0.8324900005644336,0.8571590067090196,0.8536836089663101,0.5598619920535163,0.7799073835863134,0.7799105684680383,0.7737207508356904,0.7861003861003861,0.5380859375
ipromoter_hs_notata,E03,Standalone sequence expert,"RC multiscale motif grammar, initialization 3",Neural expert,RC motif grammar,0.8319955304253726,0.8575299503301561,0.8527822883585737,0.5559874232264171,0.7779778749678415,0.7779804636580157,0.7729493443044484,0.783011583011583,0.57763671875
ipromoter_hs_notata,E02,Standalone sequence expert,RC motif and biophysical grammar,Neural expert,RC biophysical grammar,0.8421243235942799,0.8715892066624903,0.8671672442294105,0.587179130935597,0.7935425778235142,0.7935378239055277,0.802777063512471,0.7842985842985843,0.58837890625
ipromoter_hs_notata,E01,Standalone sequence expert,Position-aware RC biophysical grammar,Neural expert,Position-aware biophysical grammar,0.8741325814063416,0.8962390043130594,0.8962058498420951,0.6427439279720032,0.8209416002058143,0.820954790149956,0.7953201337104654,0.8465894465894466,0.67919921875
ipromoter_hs_tata,P23,Primitive feature head,1--3-mer composition,Logistic L2 (C=1),Composition and FCGR,0.6336755006937709,0.6445361145703612,0.602105950229146,0.2366507146065939,0.6150341685649203,0.6147571606475716,0.7363636363636363,0.4931506849315068,0.4914061799645424
ipromoter_hs_tata,P24,Primitive feature head,1--3-mer composition,Logistic L2 (C=0.3),Composition and FCGR,0.6246868789258695,0.6424657534246575,0.6033272136745838,0.224436218822664,0.6116173120728929,0.6114881693648817,0.6681818181818182,0.5547945205479452,0.4986720889806747
